Country,Year,Consumtion,Unit,Commodity,Source,iso3
Mexico,2005,52.712335583333335,billion cubic metres,gas,Energy Institute Statistical Review,MEX
United States,2005,595.1929838675163,billion cubic metres,gas,Energy Institute Statistical Review,USA
Argentina,2005,39.289,billion cubic metres,gas,Energy Institute Statistical Review,ARG
Brazil,2005,20.127115692898535,billion cubic metres,gas,Energy Institute Statistical Review,BRA
Chile,2005,9.107757721020048,billion cubic metres,gas,Energy Institute Statistical Review,CHL
Colombia,2005,6.446344289014627,billion cubic metres,gas,Energy Institute Statistical Review,COL
Ecuador,2005,0.55226989684125,billion cubic metres,gas,Energy Institute Statistical Review,ECU
Peru,2005,1.4599701208930818,billion cubic metres,gas,Energy Institute Statistical Review,PER
Trinidad and Tobago,2005,16.37530837000579,billion cubic metres,gas,Energy Institute Statistical Review,TTO
Venezuela,2005,30.435090000000002,billion cubic metres,gas,Energy Institute Statistical Review,VEN
Central America,2005,0.0,billion cubic metres,gas,Energy Institute Statistical Review,
Other Caribbean,2005,1.6547956450377352,billion cubic metres,gas,Energy Institute Statistical Review,
Other South America,2005,1.69147578877277,billion cubic metres,gas,Energy Institute Statistical Review,
Austria,2005,9.527706433715556,billion cubic metres,gas,Energy Institute Statistical Review,AUT
Belgium,2005,16.893475000000002,billion cubic metres,gas,Energy Institute Statistical Review,BEL
Bulgaria,2005,3.2664,billion cubic metres,gas,Energy Institute Statistical Review,BGR
Croatia,2005,2.748238888888889,billion cubic metres,gas,Energy Institute Statistical Review,HRV
Cyprus,2005,0.0,billion cubic metres,gas,Energy Institute Statistical Review,CYP
Czech Republic,2005,8.9591,billion cubic metres,gas,Energy Institute Statistical Review,CZE
Denmark,2005,5.200558226772148,billion cubic metres,gas,Energy Institute Statistical Review,DNK
Estonia,2005,0.9300250000000002,billion cubic metres,gas,Energy Institute Statistical Review,EST
Finland,2005,4.143,billion cubic metres,gas,Energy Institute Statistical Review,FIN
France,2005,47.712575,billion cubic metres,gas,Energy Institute Statistical Review,FRA
Germany,2005,90.28104919473986,billion cubic metres,gas,Energy Institute Statistical Review,DEU
Greece,2005,2.60325,billion cubic metres,gas,Energy Institute Statistical Review,GRC
Hungary,2005,14.06525,billion cubic metres,gas,Energy Institute Statistical Review,HUN
Iceland,2005,0.0,billion cubic metres,gas,Energy Institute Statistical Review,ISL
Ireland,2005,4.043751000000001,billion cubic metres,gas,Energy Institute Statistical Review,IRL
Italy,2005,82.769547,billion cubic metres,gas,Energy Institute Statistical Review,ITA
Latvia,2005,1.60889872173058,billion cubic metres,gas,Energy Institute Statistical Review,LVA
Lithuania,2005,2.8806347000000003,billion cubic metres,gas,Energy Institute Statistical Review,LTU
Luxembourg,2005,1.368004575,billion cubic metres,gas,Energy Institute Statistical Review,LUX
Netherlands,2005,41.45555555555556,billion cubic metres,gas,Energy Institute Statistical Review,NLD
North Macedonia,2005,0.07270145600000001,billion cubic metres,gas,Energy Institute Statistical Review,MKD
Norway,2005,4.394137472191501,billion cubic metres,gas,Energy Institute Statistical Review,NOR
Poland,2005,14.228725000000003,billion cubic metres,gas,Energy Institute Statistical Review,POL
Portugal,2005,4.28778035352,billion cubic metres,gas,Energy Institute Statistical Review,PRT
Romania,2005,16.192675,billion cubic metres,gas,Energy Institute Statistical Review,ROU
